Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Plan,Status,Age,Customer Value,Churn
5,No,14,1,1740,22,20,10,2,Month,Active,25,169.29,No
16,No,13,1,6438,137,77,38,2,Contract,Active,25,642.375,No
12,No,11,1,8978,167,65,36,4,Month,Active,45,391.125,No
8,No,12,3,2898,41,23,15,3,Month,Active,30,209.56,No
5,No,5,1,4435,36,207,6,3,Month,Active,30,1006.84,No
5,Yes,5,0,1533,15,7,3,3,Month,Active,30,89.92,Yes
15,No,43,1,4855,85,23,24,3,Month,Active,30,289.6,No
7,No,44,0,803,19,25,11,3,Month,Not_Active,30,132.88,No
17,No,42,1,2938,74,377,31,3,Month,Active,30,1628.48,No
17,No,43,1,4683,80,19,42,1,Month,Active,15,366.465,No
10,No,43,1,2878,72,20,40,2,Month,Active,25,222.75,No
18,No,43,2,4260,96,50,35,3,Month,Active,30,374.24,No
11,No,43,1,2845,53,303,25,3,Month,Active,30,1327.92,No
20,No,42,3,9600,135,162,50,3,Month,Active,30,1037.4,No
14,No,43,1,14258,183,18,51,3,Month,Active,30,649.64,No
14,No,43,2,5000,97,20,32,3,Month,Active,30,283.88,No
13,No,43,1,6403,109,25,19,3,Month,Active,30,360.48,No
16,Yes,43,0,2723,68,26,24,3,Month,Not_Active,30,215.64,No
32,No,43,4,15625,239,72,39,3,Month,Active,30,922.56,No
11,No,43,2,3580,41,501,15,3,Month,Active,30,2148.84,No
16,No,42,1,15970,196,168,37,2,Month,Active,25,1483.47,No
10,No,42,2,6985,100,204,33,3,Month,Active,30,1099.4,No
7,No,42,0,1360,28,18,18,2,Month,Not_Active,25,143.46,No
9,No,43,0,1195,28,31,15,3,Month,Not_Active,30,172.92,No
7,No,42,0,485,14,18,7,2,Month,Not_Active,25,103.455,Yes
10,No,42,1,7993,141,402,50,3,Month,Active,30,1933.36,No
14,No,42,2,11950,168,29,54,4,Month,Active,45,375.45,No
15,No,42,2,7203,89,126,44,2,Month,Active,25,895.14,No
30,No,38,0,1440,61,34,24,3,Month,Not_Active,30,196.04,Yes
28,No,41,9,10920,107,19,49,5,Contract,Active,55,193.905,No
20,No,41,2,6303,112,44,31,2,Month,Active,25,486.675,No
8,No,39,1,3325,36,18,21,3,Month,Active,30,206.44,No
16,Yes,40,0,3475,55,27,23,3,Month,Not_Active,30,249.2,Yes
16,Yes,41,0,2753,58,52,38,4,Month,Not_Active,45,200.275,Yes
7,Yes,41,0,618,16,18,9,3,Month,Not_Active,30,97.36,Yes
8,No,41,1,2153,39,18,13,4,Month,Active,45,99.8,No
10,No,38,2,7270,111,32,29,5,Month,Active,55,158.715,No
7,No,41,0,1113,21,27,11,4,Month,Not_Active,45,95.85,Yes
7,No,41,2,823,18,22,9,5,Month,Active,55,45.615,No
32,Yes,36,4,16560,252,18,87,2,Contract,Active,25,837.54,No
13,No,39,4,7450,130,289,40,3,Contract,Active,30,1459.2,No
9,No,41,1,4203,96,20,35,3,Month,Active,30,251.96,No
10,No,40,0,2150,58,56,27,3,Month,Not_Active,30,312.32,No
13,No,41,1,3265,67,193,30,2,Month,Active,25,1018.44,No
11,No,32,2,1800,50,211,18,3,Contract,Active,30,918,No
11,No,31,1,2053,53,48,75,5,Month,Active,55,103.59,No
18,No,32,0,1185,39,28,14,3,Month,Not_Active,30,160.96,No
7,No,31,0,1310,24,39,10,4,Month,Not_Active,45,130.85,No
17,No,30,1,1710,46,37,20,2,Month,Active,25,245.52,No
9,No,30,1,3710,75,26,30,3,Month,Active,30,255.4,No
9,No,23,1,2180,40,46,21,3,Month,Active,30,272.8,No
23,No,22,2,6878,155,103,49,2,Contract,Active,25,779.985,No
19,No,20,1,9418,185,91,47,5,Month,Active,55,280.545,No
15,No,21,4,3338,59,49,26,3,Month,Active,30,331.88,No
9,No,14,2,4875,54,233,17,3,Month,Active,30,1129.16,No
10,No,14,2,1973,33,18,14,3,Month,Active,30,152.24,Yes
11,No,37,1,4495,69,7,14,3,Month,Active,30,210.56,No
5,No,38,0,305,6,7,2,3,Month,Not_Active,30,40.44,No
13,No,36,1,2578,58,355,21,3,Month,Active,30,1525.44,No
13,No,37,1,4323,64,7,32,1,Month,Active,15,279.785,No
6,No,37,1,2518,56,7,30,2,Month,Active,25,147.33,No
14,No,37,2,3900,80,28,25,3,Month,Active,30,271.2,No
7,No,37,1,2485,37,281,15,3,Month,Active,30,1224.88,No
16,No,36,3,9240,119,140,40,3,Month,Active,30,934.36,No
10,No,37,1,13898,167,7,41,3,Month,Active,30,590.6,No
10,No,37,2,4640,81,7,22,3,Month,Active,30,216.84,No
9,No,37,1,6043,93,7,9,3,Month,Active,30,273.44,No
12,No,37,0,2363,52,7,14,3,Month,Not_Active,30,124.6,No
28,No,37,4,15265,223,50,29,3,Contract,Active,30,819.52,No
7,No,37,2,3220,25,479,5,3,Month,Active,30,2045.8,No
12,No,36,1,15610,180,146,27,2,Month,Active,25,1367.55,No
6,No,36,2,6625,84,182,23,3,Month,Active,30,996.36,No
5,No,36,0,1000,12,7,8,2,Month,Not_Active,25,77.04,No
5,No,37,0,835,12,9,5,3,Month,Not_Active,30,69.88,No
5,No,36,0,305,6,7,2,2,Month,Not_Active,25,45.495,Yes
6,No,36,1,7633,125,380,40,3,Month,Active,30,1830.32,No
10,No,36,2,11590,152,7,44,4,Month,Active,45,311.05,No
11,No,36,2,6843,73,104,34,2,Month,Active,25,779.22,No
26,Yes,32,0,1080,45,12,14,3,Month,Not_Active,30,93,Yes
24,No,35,9,10560,91,7,39,5,Month,Active,55,170.265,No
16,No,35,2,5943,96,22,21,2,Month,Active,25,370.755,Yes
5,No,33,1,2965,20,7,11,3,Month,Active,30,147.4,No
12,Yes,34,0,3115,39,7,13,3,Month,Not_Active,30,154.16,Yes
12,No,35,0,2393,42,30,28,4,Month,Not_Active,45,135.875,Yes
5,Yes,35,0,305,6,7,2,3,Month,Not_Active,30,40.44,Yes
5,No,35,1,1793,23,7,3,4,Month,Active,45,62.9,No
6,No,32,2,6910,95,10,19,5,Month,Active,55,120.075,No
5,No,35,0,305,6,7,2,4,Month,Not_Active,45,25.275,Yes
5,No,35,1,305,6,7,2,5,Month,Active,55,15.165,No
28,No,30,4,16200,236,7,77,2,Contract,Active,25,771.12,No
9,No,33,4,7090,114,267,30,3,Contract,Active,30,1356.16,No
5,No,35,1,3843,80,7,25,3,Month,Active,30,184.92,No
6,No,34,0,1790,42,34,17,3,Month,Not_Active,30,209.28,No
9,No,35,1,2905,51,171,20,2,Month,Active,25,902.52,No
7,No,26,2,1440,34,189,8,3,Contract,Active,30,814.96,No
7,No,25,1,1693,37,26,65,5,Month,Active,55,64.95,No
14,No,26,0,825,23,7,4,3,Month,Not_Active,30,61.92,No
5,No,25,0,305,6,17,2,4,Month,Not_Active,45,50.275,No
13,No,24,1,1350,30,15,10,2,Month,Active,25,129.6,No
5,No,24,1,3350,59,7,20,3,Month,Active,30,164.36,No
5,No,17,1,1820,24,24,11,3,Month,Active,30,169.76,No
19,No,16,2,6518,139,81,39,2,Contract,Active,25,664.065,No
15,No,14,1,9058,169,69,37,5,Month,Active,55,241.905,No
11,No,15,4,2978,43,27,16,3,Month,Active,30,228.84,No
5,No,8,2,4515,38,211,7,3,Month,Active,30,1026.12,No
6,Yes,8,2,1613,17,7,4,3,Month,Active,30,93.2,Yes
17,No,40,3,5275,87,33,34,3,Month,Active,30,346.48,No
9,No,41,0,1223,21,35,21,3,Month,Not_Active,30,189.76,No
19,No,39,3,3358,76,387,41,3,Month,Active,30,1685.36,No
19,No,40,3,5103,82,29,52,1,Month,Active,15,444.675,No
12,No,40,3,3298,74,30,50,2,Month,Active,25,286.74,No
20,No,40,4,4680,98,60,45,3,Month,Active,30,431.12,No
13,No,40,3,3265,55,313,35,4,Month,Active,45,865.5,No
22,Yes,39,5,10020,137,172,60,3,Month,Active,30,1094.28,No
16,No,40,3,14678,185,28,61,3,Month,Active,30,706.52,No
16,No,40,4,5420,99,30,42,3,Month,Active,30,340.76,No
15,No,40,3,6823,111,35,29,3,Month,Active,30,417.36,No
18,No,40,0,3143,70,36,34,3,Month,Not_Active,30,272.52,No
34,Yes,40,6,16045,241,82,49,3,Contract,Active,30,979.44,No
13,No,40,4,4000,43,511,25,4,Month,Active,45,1378.575,No
18,No,39,3,16390,198,178,47,2,Month,Active,25,1547.46,No
12,No,39,4,7405,102,214,43,3,Month,Active,30,1156.28,No
9,No,39,0,1780,30,28,28,2,Month,Not_Active,25,207.45,No
11,No,40,0,1615,30,41,25,3,Month,Not_Active,30,229.8,No
9,Yes,39,0,905,16,28,17,2,Month,Not_Active,25,167.445,Yes
12,No,39,3,8413,143,412,60,3,Month,Active,30,1990.24,No
16,No,39,4,12370,170,39,64,4,Month,Active,45,411,No
17,No,39,4,7623,91,136,54,2,Contract,Active,25,959.13,No
32,Yes,35,0,1860,63,44,34,3,Month,Not_Active,30,252.92,Yes
30,No,38,1,11340,109,29,59,5,Month,Active,55,215.235,No
22,No,38,4,6723,114,54,41,3,Month,Active,30,489.48,No
10,No,36,3,3745,38,28,31,3,Month,Active,30,263.32,No
18,Yes,37,0,3895,57,37,33,3,Month,Not_Active,30,306.08,Yes
18,No,38,0,3173,60,62,48,4,Month,Not_Active,45,235.825,Yes
9,No,38,0,1038,18,28,19,3,Month,Not_Active,30,154.24,Yes
10,No,38,3,2573,41,28,23,4,Month,Active,45,135.35,No
12,No,35,4,7690,113,42,39,5,Month,Active,55,180.045,No
9,No,38,0,1533,23,37,21,4,Month,Not_Active,45,131.4,Yes
9,No,38,4,1243,20,32,19,5,Month,Active,55,66.945,No
34,No,33,6,16980,254,28,97,2,Contract,Active,25,901.53,No
15,No,36,6,7870,132,299,50,3,Contract,Active,30,1516.08,No
11,No,38,3,4623,98,30,45,3,Month,Active,30,308.84,No
12,Yes,37,0,2570,60,66,37,4,Month,Not_Active,45,230.75,Yes
15,No,38,3,3685,69,203,40,2,Month,Active,25,1082.43,No
13,No,29,4,2220,52,221,28,3,Contract,Active,30,974.88,No
13,No,28,3,2473,55,58,85,5,Month,Active,55,124.92,No
20,No,29,0,1605,41,38,24,3,Month,Not_Active,30,217.84,No
9,No,28,0,1730,26,49,20,4,Month,Not_Active,45,166.4,No
19,No,27,3,2130,48,47,30,2,Month,Active,25,309.51,No
11,No,27,3,4130,77,36,40,3,Month,Active,30,312.28,No
11,No,20,3,2600,42,56,31,3,Month,Active,30,329.68,No
25,No,19,4,7298,157,113,59,2,Contract,Active,25,843.975,No
21,No,17,3,9838,187,101,57,5,Month,Active,55,301.875,No
17,No,18,6,3758,61,59,36,3,Contract,Active,30,388.76,No
11,No,11,4,5295,56,243,27,3,Contract,Active,30,1186.04,No
12,Yes,11,4,2393,35,28,24,3,Month,Active,30,209.12,Yes
9,No,40,0,4075,67,7,4,3,Month,Active,30,193.68,No
5,No,41,0,305,6,7,2,3,Month,Not_Active,30,40.44,No
11,No,39,0,2158,56,345,11,3,Month,Active,30,1468.56,No
11,No,40,0,3903,62,7,22,1,Month,Active,15,256.575,No
5,No,40,0,2098,54,7,20,2,Month,Active,25,128.34,No
12,No,40,0,3480,78,18,15,3,Month,Active,30,214.32,No
5,No,40,0,2065,35,271,5,3,Month,Active,30,1168,No
14,No,39,1,8820,117,130,30,3,Month,Active,30,877.48,No
8,No,40,0,13478,165,7,31,3,Month,Active,30,573.72,No
8,No,40,0,4220,79,7,12,3,Month,Active,30,199.96,No
7,No,40,1,5623,91,7,17,3,Month,Active,30,256.56,No
10,No,40,0,1943,50,7,4,3,Month,Not_Active,30,107.72,No
26,No,40,2,14845,221,40,19,3,Month,Active,30,762.64,No
5,No,40,1,2800,23,469,9,3,Month,Active,30,1988.92,No
10,No,39,0,15190,178,136,17,2,Month,Active,25,1303.56,No
5,No,39,0,6205,82,172,13,3,Month,Active,30,939.48,No
5,No,39,0,580,10,7,2,2,Month,Not_Active,25,58.05,No
5,No,40,0,415,10,7,2,3,Month,Not_Active,30,45,No
5,No,39,0,305,6,7,2,2,Month,Not_Active,25,45.495,Yes
5,No,39,0,7213,123,370,30,3,Month,Active,30,1773.44,No
8,No,39,0,11170,150,7,34,4,Month,Active,45,300.5,No
9,No,39,0,6423,71,94,24,2,Month,Active,25,715.23,No
24,No,35,0,660,43,7,4,3,Month,Not_Active,30,56.12,Yes
22,No,38,7,10140,89,7,29,5,Month,Active,55,163.935,No
14,No,38,0,5523,94,12,11,2,Month,Active,25,306.765,Yes
5,No,36,1,2545,18,7,6,3,Month,Active,30,130.52,No
10,No,37,0,2695,37,7,3,3,Month,Not_Active,30,137.28,Yes
10,No,38,0,1973,40,20,18,3,Month,Not_Active,30,160.52,Yes
5,Yes,38,0,305,6,7,2,3,Month,Not_Active,30,40.44,Yes
5,No,38,1,1373,21,7,2,4,Month,Active,45,52.35,No
5,No,35,0,6490,93,7,9,5,Month,Active,55,109.245,No
5,No,38,0,305,6,7,2,4,Month,Not_Active,45,25.275,Yes
5,No,38,0,305,6,7,2,5,Month,Active,55,15.165,No
26,No,33,2,15780,234,7,67,2,Month,Active,25,752.13,No
7,No,36,2,6670,112,257,20,3,Contract,Active,30,1299.28,No
5,No,38,0,3423,78,7,15,3,Month,Active,30,168.04,No
5,No,37,0,1370,40,24,7,3,Month,Not_Active,30,152.4,No
7,No,38,0,2485,49,161,10,2,Month,Active,25,838.53,No
5,No,29,1,1020,32,179,2,3,Contract,Active,30,758.08,No
5,No,28,0,1273,35,16,55,4,Month,Active,45,72.7,No
12,No,29,0,405,21,7,2,3,Month,Not_Active,30,45.04,No
5,No,28,0,305,6,7,2,4,Month,Not_Active,45,25.275,No
11,No,27,1,930,28,7,2,2,Month,Active,25,74.61,No
5,No,27,0,2930,57,7,10,3,Month,Active,30,147.48,No
5,No,20,1,1400,22,14,2,2,Month,Active,25,126.99,No
17,No,19,0,6098,137,71,29,2,Contract,Active,25,600.075,No
13,No,17,0,8638,167,59,27,5,Month,Active,55,220.575,No
9,No,18,2,2558,41,17,6,3,Month,Active,30,171.96,No
5,No,11,1,4095,36,201,25,3,Month,Active,30,969.24,No
5,Yes,11,1,1193,15,7,2,3,Month,Active,30,76.32,Yes
13,No,41,2,4790,83,44,23,3,Month,Active,30,370.92,No
5,No,42,0,738,17,46,10,3,Month,Not_Active,30,214.2,No
15,No,40,2,2873,72,398,30,3,Month,Active,30,1709.8,No
15,No,41,2,4618,78,40,41,1,Month,Active,15,478.28,No
8,No,41,2,2813,70,41,39,2,Month,Active,25,314.235,No
16,No,41,3,4195,94,71,34,3,Month,Active,30,455.56,No
9,No,41,2,2780,51,324,24,4,Month,Active,45,880.775,No
18,No,40,4,9535,133,183,49,3,Month,Active,30,1118.72,No
12,No,41,2,14193,181,39,50,3,Month,Active,30,730.96,No
12,No,41,3,4935,95,41,31,4,Month,Active,45,228.25,No
11,No,41,2,6338,107,46,18,3,Month,Active,30,441.8,No
14,Yes,41,0,2658,66,47,23,4,Month,Not_Active,45,185.6,No
30,No,41,5,15560,237,93,38,3,Month,Active,30,1003.88,No
9,No,41,3,3515,39,522,14,4,Month,Active,45,1393.85,No
14,No,40,2,15905,194,189,36,3,Month,Active,30,1399.96,No
8,No,40,3,6920,98,225,32,4,Month,Active,45,737.95,No
5,No,40,0,1295,26,39,17,3,Month,Not_Active,30,208.84,No
7,No,41,0,1130,26,52,14,3,Month,Not_Active,30,254.24,No
5,No,40,0,420,12,39,6,3,Month,Not_Active,30,173.28,Yes
8,No,40,2,7928,139,423,49,3,Month,Active,30,2014.68,No
12,No,40,3,11885,166,50,53,4,Month,Active,45,426.275,No
13,No,40,3,7138,87,147,43,3,Month,Active,30,877,No
28,Yes,36,0,1375,59,55,23,3,Month,Not_Active,30,277.36,Yes
26,No,39,10,10855,105,40,48,5,Contract,Active,55,224.4,No
18,No,39,3,6238,110,65,30,3,Month,Active,30,513.92,No
6,No,37,2,3260,34,39,20,4,Month,Active,45,179.85,No
14,No,38,0,3410,53,48,22,3,Month,Not_Active,30,330.52,Yes
14,Yes,39,0,2688,56,73,37,4,Month,Not_Active,45,251.1,Yes
5,No,39,0,553,14,39,8,3,Month,Not_Active,30,178.68,Yes
6,No,39,2,2088,37,39,12,4,Month,Active,45,150.625,No
8,No,36,3,7205,109,53,28,5,Month,Active,55,189.21,No
5,No,39,0,1048,19,48,10,4,Month,Not_Active,45,146.675,Yes
5,No,39,3,758,16,43,8,5,Month,Active,55,76.11,No
30,No,34,5,16495,250,39,86,2,Contract,Active,25,929.025,No
11,No,37,5,7385,128,310,39,3,Contract,Active,30,1540.52,No
7,No,39,2,4138,94,41,34,3,Month,Active,30,333.28,No
8,No,38,0,2085,56,77,26,4,Month,Not_Active,45,246.025,No
11,No,39,2,3200,65,214,29,3,Month,Active,30,986.6,No
9,No,30,3,1735,48,232,17,3,Contract,Active,30,999.32,No
9,No,29,2,1988,51,69,74,5,Month,Active,55,134.085,No
16,No,30,0,1120,37,49,13,3,Month,Not_Active,30,242.28,No
5,No,29,0,1245,22,60,9,4,Month,Not_Active,45,181.675,No
15,No,28,2,1645,44,58,19,2,Month,Active,25,337.005,No
7,No,28,2,3645,73,47,29,4,Month,Active,45,210.45,No
7,No,21,2,2115,38,67,20,3,Month,Active,30,354.12,No
21,No,20,3,6813,153,124,48,2,Contract,Active,25,871.47,No
17,No,18,2,9353,183,112,46,5,Month,Active,55,311.04,No
13,No,19,5,3273,57,70,25,4,Month,Active,45,258.25,No
7,No,12,3,4810,52,254,16,3,Month,Active,30,1210.48,No
8,Yes,12,3,1908,31,39,13,3,Month,Active,30,233.56,Yes
13,No,39,0,4560,71,7,15,2,Month,Active,25,239.895,No
5,No,40,0,305,6,7,2,2,Month,Not_Active,25,45.495,No
15,No,38,0,2643,60,334,22,2,Month,Active,25,1624.635,No
15,No,39,0,4388,66,7,33,1,Month,Active,15,283.47,No
8,No,39,0,2583,58,7,31,1,Month,Active,15,183.755,No
16,No,39,1,3965,82,7,26,3,Month,Active,30,189.88,No
9,No,39,0,2550,39,260,16,3,Month,Active,30,1143.56,No
18,No,38,2,9305,121,119,41,3,Month,Active,30,853.04,No
12,No,39,0,13963,169,7,42,3,Month,Active,30,593.28,No
12,No,39,1,4705,83,7,23,3,Month,Active,30,219.52,No
11,No,39,0,6108,95,7,10,2,Month,Active,25,310.635,No
14,Yes,39,0,2428,54,7,15,3,Month,Not_Active,30,127.28,No
30,No,39,3,15330,225,29,30,3,Month,Active,30,738.2,No
9,No,39,1,3285,27,458,6,3,Month,Active,30,1964.48,No
14,No,38,0,15675,182,125,28,2,Month,Active,25,1276.065,No
8,No,38,1,6690,86,161,24,3,Month,Active,30,915.04,No
5,No,38,0,1065,14,7,9,2,Month,Not_Active,25,80.055,No
7,No,39,0,900,14,7,6,2,Month,Not_Active,25,72.63,No
5,No,38,0,305,6,7,2,2,Month,Not_Active,25,45.495,Yes
8,No,38,0,7698,127,359,41,2,Month,Active,25,1967.625,No
12,No,38,1,11655,154,7,45,3,Month,Active,30,500.36,No
13,No,38,1,6908,75,83,35,2,Month,Active,25,687.735,No
28,Yes,34,0,1145,47,7,15,2,Month,Not_Active,25,85.14,Yes
26,No,37,8,10625,93,7,40,4,Month,Active,45,285.45,No
18,No,37,1,6008,98,7,22,2,Month,Active,25,306.27,Yes
6,No,35,0,3030,22,7,12,3,Month,Active,30,150.08,No
14,No,36,0,3180,41,7,14,3,Month,Not_Active,30,156.84,Yes
14,No,37,0,2458,44,9,29,3,Month,Not_Active,30,136.08,Yes
5,Yes,37,0,305,6,7,2,3,Month,Not_Active,30,40.44,Yes
6,No,37,0,1858,25,7,4,3,Month,Active,30,103.32,No
8,No,34,1,6975,97,7,20,4,Month,Active,45,194.3,No
5,No,37,0,818,7,7,2,4,Month,Not_Active,45,38.125,Yes
5,No,37,1,305,6,7,2,5,Month,Active,55,15.165,No
30,No,32,3,16265,238,7,78,2,Month,Active,25,774.135,No
11,No,35,3,7155,116,246,31,2,Contract,Active,25,1434.195,No
7,No,37,0,3908,82,7,26,2,Month,Active,25,211.05,No
8,No,36,0,1855,44,13,18,3,Month,Not_Active,30,127.96,No
11,No,37,0,2970,53,150,21,2,Month,Active,25,811.035,No
9,No,28,1,1505,36,168,9,2,Contract,Active,25,825.345,No
9,No,27,0,1758,39,7,66,4,Month,Active,45,62.425,No
16,No,28,0,890,25,7,5,2,Month,Not_Active,25,72.675,No
5,No,27,0,1015,10,7,2,4,Month,Not_Active,45,43.125,No
15,No,26,0,1415,32,7,11,2,Month,Active,25,96.615,No
7,No,26,0,3415,61,7,21,3,Month,Active,30,167.04,No
7,No,19,0,1885,26,7,12,2,Month,Active,25,117.495,No
21,No,18,1,6583,141,60,40,1,Contract,Active,15,699.82,No
17,No,16,0,9123,171,48,38,4,Month,Active,45,352.35,No
13,No,17,3,3043,45,7,17,3,Month,Active,30,151.52,No
7,No,10,1,4580,40,190,8,3,Month,Active,30,944.8,No
8,No,10,1,1678,19,7,5,3,Month,Active,30,95.88,Yes
15,No,40,1,4865,78,21,22,3,Month,Active,30,281.72,No
7,No,41,0,813,12,23,9,3,Month,Not_Active,30,125,No
17,No,39,1,2948,67,375,29,3,Month,Active,30,1620.6,No
17,No,40,1,4693,73,17,40,1,Month,Active,15,355.63,No
10,No,40,1,2888,65,18,38,2,Month,Active,25,213.885,No
18,No,40,2,4270,89,48,33,3,Month,Active,30,366.36,No
11,No,40,1,2855,46,301,23,3,Month,Active,30,1320.04,No
20,No,39,3,9610,128,160,48,3,Month,Active,30,1029.52,No
14,No,40,1,14268,176,16,49,3,Month,Active,30,641.76,No
14,No,40,2,5010,90,18,30,3,Month,Active,30,276,No
13,No,40,1,6413,102,23,17,3,Month,Active,30,352.6,No
16,No,40,0,2733,61,24,22,3,Month,Not_Active,30,207.76,No
32,Yes,40,4,15635,232,70,37,3,Month,Active,30,914.68,No
11,No,40,2,3590,34,499,13,3,Month,Active,30,2140.96,No
16,No,39,1,15980,189,166,35,2,Month,Active,25,1474.605,No
10,No,39,2,6995,93,202,31,3,Month,Active,30,1091.52,No
7,No,39,0,1370,21,16,16,2,Month,Not_Active,25,134.595,No
9,No,40,0,1205,21,29,13,3,Month,Not_Active,30,165.04,No
7,No,39,0,495,7,16,5,2,Month,Not_Active,25,94.59,Yes
10,No,39,1,8003,134,400,48,3,Month,Active,30,1925.48,No
14,No,39,2,11960,161,27,52,4,Month,Active,45,370.525,No
15,No,39,2,7213,82,124,42,2,Month,Active,25,886.275,No
30,Yes,35,0,1450,54,32,22,3,Month,Not_Active,30,188.16,Yes
28,No,38,9,10930,100,17,47,5,Month,Active,55,190.95,No
20,No,38,2,6313,105,42,29,2,Month,Active,25,477.81,No
8,No,36,1,3335,29,16,19,3,Month,Active,30,198.56,No
16,Yes,37,0,3485,48,25,21,3,Month,Not_Active,30,241.32,Yes
16,Yes,38,0,2763,51,50,36,4,Month,Not_Active,45,195.35,Yes
7,No,38,0,628,9,16,7,3,Month,Not_Active,30,89.48,Yes
8,No,38,1,2163,32,16,11,4,Month,Active,45,94.875,No
10,No,35,2,7280,104,30,27,5,Month,Active,55,155.76,No
7,No,38,0,1123,14,25,9,4,Month,Not_Active,45,90.925,Yes
7,No,38,2,833,11,20,7,5,Month,Active,55,42.66,No
32,No,33,4,16570,245,16,85,2,Contract,Active,25,828.675,No
13,No,36,4,7460,123,287,38,3,Contract,Active,30,1451.32,No
9,No,38,1,4213,89,18,33,3,Month,Active,30,244.08,No
10,No,37,0,2160,51,54,25,3,Month,Not_Active,30,304.44,No
13,No,38,1,3275,60,191,28,2,Month,Active,25,1009.575,No
11,No,29,2,1810,43,209,16,3,Contract,Active,30,910.12,No
11,No,28,1,2063,46,46,73,5,Month,Active,55,100.635,No
18,No,29,0,1195,32,26,12,3,Month,Not_Active,30,153.08,No
7,No,28,0,1320,17,37,8,4,Month,Not_Active,45,125.925,No
17,No,27,1,1720,39,35,18,2,Month,Active,25,236.655,No
9,No,27,1,3720,68,24,28,3,Month,Active,30,247.52,No
9,No,20,1,2190,33,44,19,3,Month,Active,30,264.92,No
23,No,19,2,6887,148,101,47,2,Contract,Active,25,771.075,No
19,No,17,1,9427,178,89,45,5,Month,Active,55,277.575,No
15,No,18,4,3347,52,47,24,3,Month,Active,30,323.96,No
9,No,11,2,4885,47,231,15,3,Month,Active,30,1121.28,No
10,Yes,11,2,1982,26,16,12,3,Month,Active,30,144.32,Yes
11,No,40,1,4485,76,3,16,3,Month,Active,30,194.44,No
3,No,41,0,433,10,5,3,3,Month,Not_Active,30,37.72,No
13,No,39,1,2568,65,357,23,3,Month,Active,30,1533.32,No
13,No,40,1,4313,71,0,34,1,Month,Active,15,241.12,No
6,No,40,1,2508,63,0,32,2,Month,Active,25,115.695,No
14,No,40,2,3890,87,30,27,3,Month,Active,30,279.08,No
7,No,40,1,2475,44,283,17,3,Month,Active,30,1232.76,No
16,No,39,3,9230,126,142,42,3,Month,Active,30,942.24,No
10,No,40,1,13888,174,0,43,3,Month,Active,30,562.48,No
10,No,40,2,4630,88,0,24,3,Month,Active,30,188.72,No
9,No,40,1,6033,100,5,11,3,Month,Active,30,265.32,No
12,Yes,40,0,2353,59,6,16,3,Month,Not_Active,30,120.48,No
28,No,40,4,15255,230,52,31,3,Month,Active,30,827.4,No
7,No,40,2,3210,32,481,7,3,Month,Active,30,2053.68,No
12,No,39,1,15600,187,148,29,2,Month,Active,25,1376.415,No
6,No,39,2,6615,91,184,25,3,Month,Active,30,1004.24,No
3,No,39,0,990,19,0,10,2,Month,Not_Active,25,45.405,No
5,No,40,0,825,19,11,7,3,Month,Not_Active,30,77.76,No
0,No,39,0,0,0,0,0,2,Month,Not_Active,25,0,Yes
6,No,39,1,7623,132,382,42,3,Month,Active,30,1838.2,No
10,No,39,2,11580,159,9,46,4,Month,Active,45,315.975,No
11,No,39,2,6833,80,106,36,2,Month,Active,25,788.085,No
26,Yes,35,0,1070,52,14,16,3,Month,Not_Active,30,100.88,Yes
24,No,38,9,10550,98,0,41,5,Month,Active,55,159.72,No
16,No,38,2,5933,103,24,23,2,Month,Active,25,379.62,No
4,No,36,1,2955,27,0,13,3,Month,Active,30,119.28,No
12,No,37,0,3105,46,7,15,3,Month,Not_Active,30,154.04,Yes
12,No,38,0,2383,49,32,30,4,Month,Not_Active,45,140.8,Yes
3,No,38,0,248,7,0,1,3,Month,Not_Active,30,10.2,Yes
4,No,38,1,1783,30,0,5,4,Month,Active,45,45.325,No
6,No,35,2,6900,102,12,21,5,Month,Active,55,123.03,No
3,No,38,0,743,12,7,3,4,Month,Not_Active,45,36.375,Yes
3,No,38,2,453,9,2,1,5,Month,Active,55,9.93,No
28,No,33,4,16190,243,0,79,2,Contract,Active,25,739.485,No
9,No,36,4,7080,121,269,32,3,Contract,Active,30,1364.04,No
5,No,38,1,3833,87,0,27,3,Month,Active,30,156.8,No
6,No,37,0,1780,49,36,19,3,Month,Not_Active,30,217.16,No
9,No,38,1,2895,58,173,22,2,Month,Active,25,911.385,No
7,No,29,2,1430,41,191,10,3,Contract,Active,30,822.84,No
7,No,28,1,1683,44,28,67,5,Month,Active,55,67.905,No
14,No,29,0,815,30,8,6,3,Month,Not_Active,30,65.8,No
3,No,28,0,940,15,19,2,4,Month,Not_Active,45,71.375,No
13,No,27,1,1340,37,17,12,2,Month,Active,25,138.465,No
5,No,27,1,3340,66,6,22,3,Month,Active,30,160.24,No
5,No,20,1,1810,31,26,13,3,Month,Active,30,177.64,No
19,No,19,2,6507,146,83,41,2,Contract,Active,25,672.885,No
15,No,17,1,9047,176,71,39,5,Month,Active,55,244.845,No
11,No,18,4,2967,50,29,18,3,Month,Active,30,236.68,No
5,No,11,2,4505,45,213,9,3,Month,Active,30,1034,No
